time,"latitude[unit=""degrees_north""]","longitude[unit=""degrees_east""]","temperature01[unit=""deg_C""]","temperature02[unit=""deg_C""]","temperature03[unit=""deg_C""]","temperature04[unit=""deg_C""]","temperature05[unit=""deg_C""]","temperature06[unit=""deg_C""]","temperature07[unit=""deg_C""]","temperature08[unit=""deg_C""]","temperature09[unit=""deg_C""]","temperature10[unit=""deg_C""]","temperature11[unit=""deg_C""]","temperature12[unit=""deg_C""]","temperature13[unit=""deg_C""]","temperature14[unit=""deg_C""]","temperature15[unit=""deg_C""]","temperature16[unit=""deg_C""]","temperature17[unit=""deg_C""]","temperature18[unit=""deg_C""]","temperature19[unit=""deg_C""]","temperature20[unit=""deg_C""]","temperature21[unit=""deg_C""]","temperature22[unit=""deg_C""]","temperature23[unit=""deg_C""]","temperature24[unit=""deg_C""]","timestamp[unit=""1""]","temperature03b[unit=""deg_C""]"
2017-09-04T04:56:40.332Z,45.933,-130.013,4.9483,2.7465,5.4872,2.5054,4.6673,2.8108,5.1372,4.7676,2.7705,2.7296,2.485,2.9783,2.8259,3.9769,2.7715,2.6921,2.5182,2.472,2.4956,2.571,3.1525,2.463,2.4536,2.5327,3.16E+09,2.7436
2017-09-04T04:56:50.330Z,45.933,-130.013,4.9503,2.7309,5.381,2.5059,4.7553,2.8818,5.2198,4.7983,2.7957,2.73,2.4833,2.9313,2.8056,3.939,2.7517,2.6746,2.51,2.4698,2.4941,2.5807,3.1089,2.4657,2.4549,2.5225,3.16E+09,2.6905
2017-09-04T04:57:00.332Z,45.933,-130.013,4.9546,2.715,5.2427,2.5074,4.8245,2.956,5.2895,4.8539,2.8274,2.7328,2.4807,2.8892,2.7851,3.9298,2.7352,2.658,2.5038,2.4691,2.4923,2.597,3.0762,2.4684,2.4553,2.5132,3.16E+09,2.62135
2017-09-04T04:57:10.331Z,45.933,-130.013,4.9854,2.7002,5.0771,2.5056,4.8366,3.0221,5.37,4.8413,2.8667,2.7343,2.4783,2.8507,2.7661,3.9482,2.7197,2.6412,2.4993,2.4684,2.4903,2.6037,3.0598,2.4688,2.4565,2.5066,3.16E+09,2.53855
2017-09-04T04:57:20.332Z,45.933,-130.013,5.045,2.7014,4.9022,2.5051,4.7999,3.0721,5.4284,4.7677,2.9092,2.7384,2.4758,2.8149,2.7478,3.9596,2.7046,2.6257,2.4923,2.4674,2.489,2.6016,3.0502,2.4672,2.4569,2.5003,3.16E+09,2.4511
2017-09-04T04:57:30.331Z,45.933,-130.013,5.1082,2.7094,4.7211,2.5022,4.7296,3.1004,5.4565,4.674,2.949,2.7407,2.4747,2.7826,2.7305,3.9395,2.6891,2.6104,2.4879,2.4663,2.4869,2.5952,3.0359,2.4659,2.455,2.4948,3.16E+09,2.36055
2017-09-04T04:57:40.333Z,45.933,-130.013,5.1557,2.7173,4.5548,2.4997,4.6492,3.1098,5.4612,4.598,2.9812,2.7429,2.4726,2.7526,2.7133,3.8956,2.6743,2.596,2.4822,2.4648,2.4843,2.5856,3.0111,2.4656,2.4531,2.4895,3.16E+09,2.2774
2017-09-04T04:57:50.331Z,45.933,-130.013,5.1767,2.726,4.4224,2.4976,4.6068,3.1067,5.446,4.5374,3.0043,2.7438,2.4704,2.7248,2.6967,3.8399,2.6595,2.5833,2.4785,2.462,2.4818,2.5761,2.9822,2.4672,2.4512,2.4838,3.16E+09,2.2112
2017-09-04T04:58:00.330Z,45.933,-130.013,5.1813,2.7255,4.3149,2.4952,4.6075,3.0938,5.4132,4.5019,3.0179,2.744,2.4683,2.7003,2.6816,3.7919,2.6461,2.5722,2.4761,2.4613,2.4787,2.5673,2.9537,2.4698,2.45,2.479,3.16E+09,2.15745
2017-09-04T04:58:10.332Z,45.933,-130.013,5.1928,2.7169,4.2499,2.493,4.6182,3.0743,5.3694,4.4874,3.025,2.7432,2.466,2.6782,2.6663,3.7544,2.6335,2.5645,2.4762,2.4611,2.4768,2.5592,2.9265,2.4731,2.4506,2.4751,3.16E+09,2.12495
2017-09-04T04:58:20.333Z,45.933,-130.013,5.2136,2.7057,4.2216,2.4919,4.6229,3.05,5.3207,4.4983,3.0255,2.7412,2.4657,2.6718,2.6521,3.7389,2.6215,2.5639,2.4761,2.4621,2.4766,2.5526,2.9006,2.4749,2.4518,2.473,3.16E+09,2.1108
2017-09-04T04:58:30.332Z,45.933,-130.013,5.2392,2.693,4.1967,2.4913,4.6588,3.0228,5.2706,4.5327,3.0224,2.7375,2.4655,2.7298,2.6402,3.7521,2.612,2.5617,2.4764,2.4645,2.4773,2.5464,2.8854,2.4768,2.4542,2.4725,3.16E+09,2.09835
2017-09-04T04:58:40.332Z,45.933,-130.013,5.2651,2.6815,4.187,2.4926,4.6826,2.995,5.2169,4.5774,3.0145,2.7345,2.4671,2.8522,2.6305,3.7831,2.6034,2.5586,2.4775,2.4665,2.4774,2.5435,2.8971,2.4769,2.4564,2.4724,3.16E+09,2.0935
2017-09-04T04:58:50.332Z,45.933,-130.013,5.2851,2.6707,4.1994,2.4933,4.6878,2.9682,5.1686,4.6216,3.0022,2.7334,2.4687,2.9585,2.626,3.823,2.5957,2.5524,2.4747,2.4653,2.4776,2.5498,2.9234,2.4759,2.4568,2.4726,3.16E+09,2.0997
2017-09-04T04:59:00.332Z,45.933,-130.013,5.3001,2.6613,4.1777,2.4939,4.7099,2.9411,5.1364,4.6673,2.9906,2.7367,2.4685,3.0096,2.6239,3.8584,2.589,2.5475,2.4713,2.4644,2.4766,2.5596,2.9469,2.4761,2.4563,2.4716,3.16E+09,2.08885
2017-09-04T04:59:10.332Z,45.933,-130.013,5.3006,2.6588,4.1136,2.4933,4.7258,2.9163,5.1242,4.6519,2.981,2.7423,2.4689,3.0138,2.6214,3.8666,2.5832,2.5446,2.4693,2.4644,2.4744,2.5662,2.9537,2.477,2.4568,2.4699,3.16E+09,2.0568
2017-09-04T04:59:20.330Z,45.933,-130.013,5.2856,2.6601,4.0251,2.4923,4.7367,2.9099,5.1032,4.5726,2.9751,2.7491,2.4691,2.9887,2.6184,3.8387,2.5774,2.541,2.4666,2.4641,2.4731,2.5676,2.9432,2.4759,2.4575,2.4673,3.16E+09,2.01255
2017-09-04T04:59:30.331Z,45.933,-130.013,5.2605,2.6647,3.9275,2.4897,4.6866,2.929,5.0716,4.4655,2.976,2.7557,2.4698,2.9491,2.6138,3.7809,2.5717,2.5372,2.4644,2.4612,2.4702,2.5648,2.9234,2.4755,2.4581,2.4655,3.16E+09,1.96375
2017-09-04T04:59:40.331Z,45.933,-130.013,5.2322,2.6688,3.8475,2.4872,4.591,2.968,5.0353,4.3459,2.9808,2.7618,2.469,2.9061,2.6092,3.7081,2.5666,2.5337,2.4619,2.4609,2.4704,2.5635,2.8982,2.474,2.4582,2.4629,3.16E+09,1.92375
2017-09-04T04:59:50.333Z,45.933,-130.013,5.2215,2.6721,3.8541,2.4859,4.4935,3.0204,4.9989,4.2427,2.9897,2.7664,2.4684,2.8632,2.6041,3.6346,2.5605,2.5315,2.4621,2.4615,2.4683,2.5589,2.8715,2.4757,2.4581,2.4607,3.16E+09,1.92705
2017-09-04T05:00:00.330Z,45.933,-130.013,5.2271,2.6692,3.8752,2.4848,4.4281,3.0751,4.9725,4.2143,2.9993,2.7685,2.4686,2.8225,2.5986,3.5801,2.5569,2.5294,2.464,2.4618,2.4677,2.5521,2.8433,2.4766,2.4583,2.4604,3.16E+09,1.9376
2017-09-04T05:00:10.331Z,45.933,-130.013,5.2342,2.663,3.8657,2.4858,4.3748,3.1263,4.9725,4.2373,3.0072,2.7694,2.4687,2.7859,2.5922,3.5483,2.5517,2.5271,2.4648,2.4636,2.4673,2.5461,2.8211,2.4796,2.4585,2.4602,3.16E+09,1.93285
2017-09-04T05:00:20.331Z,45.933,-130.013,5.2322,2.6559,3.909,2.4873,4.2998,3.1665,4.9787,4.2504,3.0126,2.7682,2.4702,2.7545,2.5864,3.5303,2.5474,2.5246,2.4655,2.4649,2.4699,2.54,2.8065,2.4785,2.4582,2.4608,3.16E+09,1.9545
2017-09-04T05:00:30.330Z,45.933,-130.013,5.2163,2.6506,4.0025,2.4894,4.1979,3.191,4.9731,4.2247,3.0125,2.7656,2.4711,2.728,2.5821,3.5104,2.5444,2.5206,2.4666,2.4664,2.4688,2.5345,2.7901,2.479,2.4596,2.4625,3.16E+09,2.00125
2017-09-04T05:00:40.332Z,45.933,-130.013,5.2037,2.6502,4.0926,2.491,4.0966,3.2065,4.95,4.1967,3.0075,2.7611,2.4727,2.7321,2.5775,3.4951,2.541,2.5193,2.4671,2.4677,2.4687,2.5287,2.773,2.4814,2.4594,2.4645,3.16E+09,2.0463
2017-09-04T05:00:50.332Z,45.933,-130.013,5.2006,2.6498,4.1873,2.4921,4.038,3.2113,4.9154,4.1586,2.9996,2.7565,2.4745,2.8099,2.5753,3.4896,2.5379,2.5192,2.4681,2.4683,2.4685,2.5235,2.7554,2.4829,2.4592,2.4661,3.16E+09,2.09365
2017-09-04T05:01:00.332Z,45.933,-130.013,5.1974,2.6482,4.4143,2.4928,3.9981,3.2025,4.8735,4.1002,2.9902,2.7513,2.4748,2.8755,2.5824,3.4973,2.5354,2.581,2.4695,2.4702,2.4693,2.5185,2.7469,2.4866,2.4593,2.4679,3.16E+09,2.20715
2017-09-04T05:01:10.332Z,45.933,-130.013,5.1795,2.6466,4.7858,2.494,3.938,3.1806,4.8256,4.0266,2.979,2.7448,2.476,2.9454,2.5994,3.495,2.5342,2.6987,2.4749,2.4718,2.4703,2.5139,2.7405,2.4901,2.4605,2.4707,3.16E+09,2.3929
2017-09-04T05:01:20.331Z,45.933,-130.013,5.1465,2.6464,5.2262,2.4945,3.8634,3.1504,4.7789,3.95,2.9661,2.7395,2.4786,3.0184,2.6259,3.4819,2.5338,2.8007,2.482,2.4747,2.4723,2.5115,2.7309,2.495,2.4629,2.4733,3.16E+09,2.6131
2017-09-04T05:01:30.331Z,45.933,-130.013,5.1089,2.6543,5.6841,2.4958,3.7986,3.115,4.7539,3.8806,2.9521,2.7341,2.481,3.0699,2.6614,3.4742,2.5339,2.8643,2.4847,2.4773,2.4754,2.5105,2.7209,2.4984,2.4656,2.4791,3.16E+09,2.84205
2017-09-04T05:01:40.330Z,45.933,-130.013,5.0584,2.6873,6.1694,2.4953,3.7509,3.0772,4.7382,3.8161,2.9355,2.7289,2.4841,3.0915,2.7098,3.4848,2.5359,2.9118,2.4875,2.4802,2.4781,2.5097,2.7135,2.5015,2.4688,2.4879,3.16E+09,3.0847
2017-09-04T05:01:50.332Z,45.933,-130.013,5.0005,2.7087,6.5712,2.4967,3.725,3.0382,4.7127,3.7722,2.9184,2.7227,2.4864,3.0982,2.7715,3.5199,2.5412,2.931,2.4902,2.4832,2.48,2.5084,2.7197,2.5034,2.4716,2.4956,3.16E+09,3.2856
2017-09-04T05:02:00.331Z,45.933,-130.013,4.954,2.7208,6.776,2.4965,3.7799,3.0005,4.6845,3.8098,2.8999,2.7206,2.4878,3.1015,2.8361,3.5847,2.5508,2.9265,2.491,2.4857,2.4827,2.5134,2.7665,2.5055,2.474,2.4994,3.16E+09,3.388
2017-09-04T05:02:10.332Z,45.933,-130.013,4.9213,2.728,6.8547,2.4972,3.8722,2.9644,4.6666,3.9336,2.8814,2.7232,2.4903,3.0997,2.891,3.6444,2.559,2.9183,2.4945,2.4869,2.4845,2.5327,2.8375,2.5061,2.4765,2.5016,3.16E+09,3.42735
2017-09-04T05:02:20.333Z,45.933,-130.013,4.894,2.7306,6.8466,2.4967,3.9496,2.9309,4.6698,4.0293,2.8662,2.7288,2.4922,3.1132,2.9292,3.6861,2.5664,2.914,2.5031,2.4884,2.4857,2.5506,2.9046,2.5066,2.4783,2.5023,3.16E+09,3.4233
2017-09-04T05:02:30.332Z,45.933,-130.013,4.8804,2.7266,6.857,2.4977,4.0092,2.9011,4.6847,4.126,2.8563,2.7355,2.4937,3.1274,2.9524,3.735,2.5734,2.9059,2.5076,2.4904,2.4879,2.5607,2.9501,2.5099,2.4797,2.5029,3.16E+09,3.4285
2017-09-04T05:02:40.330Z,45.933,-130.013,4.8808,2.7185,6.9146,2.4984,4.0441,2.877,4.71,4.2516,2.8519,2.7456,2.4953,3.1306,2.9633,3.7801,2.5797,2.8949,2.5122,2.4932,2.4895,2.5655,2.9967,2.5117,2.4814,2.5024,3.16E+09,3.4573
2017-09-04T05:02:50.331Z,45.933,-130.013,4.8855,2.7082,6.8709,2.5008,4.0598,2.8596,4.7292,4.4113,2.8542,2.7563,2.4995,3.1372,2.9664,3.8216,2.5866,2.8837,2.5166,2.4996,2.4944,2.566,3.0602,2.5157,2.4846,2.5026,3.16E+09,3.43545
2017-09-04T05:03:00.331Z,45.933,-130.013,4.9075,2.6974,6.7136,2.5053,4.0753,2.8523,4.7438,4.659,2.8614,2.7672,2.5064,3.1573,2.9637,3.8913,2.6069,2.8729,2.5228,2.5064,2.5018,2.5703,3.1744,2.5214,2.4906,2.5038,3.16E+09,3.3568
2017-09-04T05:03:10.331Z,45.933,-130.013,4.9421,2.6883,6.5031,2.5123,4.1147,2.8499,4.7523,4.9866,2.8723,2.7764,2.5143,3.1635,2.9556,3.9836,2.6612,2.8623,2.5253,2.513,2.51,2.5773,3.3377,2.5259,2.5198,2.5086,3.16E+09,3.25155
2017-09-04T05:03:20.331Z,45.933,-130.013,4.9863,2.6804,6.2666,2.5221,4.1895,2.8499,4.7415,5.3012,2.8876,2.7845,2.5235,3.1557,2.9451,4.0739,2.7351,2.8504,2.526,2.5164,2.5173,2.5889,3.4965,2.5289,2.559,2.5131,3.16E+09,3.1333
2017-09-04T05:03:30.330Z,45.933,-130.013,5.0363,2.675,6.018,2.5326,4.2648,2.8578,4.7163,5.5531,2.9055,2.7925,2.5334,3.1366,2.9325,4.1592,2.7997,2.8372,2.5303,2.519,2.5209,2.5972,3.6558,2.5299,2.5848,2.5172,3.16E+09,3.009
2017-09-04T05:03:40.330Z,45.933,-130.013,5.0843,2.6694,5.7683,2.5457,4.3285,2.8763,4.6925,5.7377,2.9262,2.7996,2.5428,3.1103,2.9173,4.2393,2.8495,2.8247,2.5364,2.5195,2.523,2.6006,3.8051,2.5301,2.5955,2.5196,3.16E+09,2.88415
2017-09-04T05:03:50.333Z,45.933,-130.013,5.1267,2.6635,5.6265,2.5568,4.3667,2.8988,4.6782,5.8391,2.9505,2.8031,2.551,3.117,2.9016,4.3152,2.8805,2.8106,2.5381,2.5211,2.5238,2.601,3.8914,2.5302,2.5964,2.5222,3.16E+09,2.81325
2017-09-04T05:04:00.332Z,45.933,-130.013,5.1526,2.6573,5.7285,2.5644,4.3695,2.917,4.6708,5.8094,2.9769,2.8067,2.5565,3.1366,2.8869,4.3649,2.8942,2.7992,2.5461,2.5272,2.5251,2.5982,3.9156,2.5281,2.5929,2.5256,3.16E+09,2.86425
2017-09-04T05:04:10.332Z,45.933,-130.013,5.1621,2.6626,5.98,2.5721,4.3376,2.9287,4.6643,5.6645,3.0008,2.8086,2.5601,3.1316,2.8755,4.3664,2.8955,2.8029,2.5458,2.5305,2.5274,2.5938,3.8986,2.5278,2.5867,2.5281,3.16E+09,2.99
2017-09-04T05:04:20.331Z,45.933,-130.013,5.156,2.712,6.1344,2.5814,4.2861,2.9343,4.6511,5.4636,3.0183,2.8094,2.5612,3.1082,2.8788,4.3145,2.8889,2.7945,2.5391,2.5305,2.527,2.5888,3.848,2.5259,2.5793,2.5298,3.16E+09,3.0672
2017-09-04T05:04:30.331Z,45.933,-130.013,5.1436,2.7858,6.0886,2.5844,4.2135,2.9358,4.629,5.2483,3.0281,2.8076,2.5592,3.0742,2.8993,4.2263,2.8766,2.7783,2.5323,2.5277,2.5229,2.5826,3.7706,2.5259,2.5716,2.531,3.16E+09,3.0443
2017-09-04T05:04:40.331Z,45.933,-130.013,5.1195,2.8252,5.9011,2.5815,4.1439,2.9405,4.6034,5.0352,3.0317,2.8056,2.5554,3.0332,2.9192,4.1211,2.8596,2.7581,2.5251,2.5222,2.5199,2.5748,3.6826,2.528,2.564,2.5315,3.16E+09,2.95055
2017-09-04T05:04:50.330Z,45.933,-130.013,5.0809,2.8347,5.6561,2.5756,4.1131,2.9471,4.5794,4.8536,3.0308,2.8008,2.5497,2.989,2.9277,4.0138,2.8399,2.7375,2.5174,2.5171,2.5143,2.5655,3.5901,2.5295,2.5569,2.5323,3.16E+09,2.82805
2017-09-04T05:05:00.331Z,45.933,-130.013,5.0525,2.831,5.4097,2.5692,4.1202,2.95,4.5664,4.6962,3.0274,2.795,2.5438,2.9448,2.927,3.9113,2.8177,2.7209,2.5134,2.5117,2.5076,2.5561,3.4989,2.5278,2.5522,2.5316,3.16E+09,2.70485
2017-09-04T05:05:10.330Z,45.933,-130.013,5.0329,2.8224,5.1843,2.5616,4.1543,2.9544,4.5602,4.5681,3.024,2.7891,2.538,2.9026,2.9178,3.8138,2.7964,2.7062,2.511,2.5066,2.5012,2.5464,3.4134,2.5271,2.5494,2.5308,3.16E+09,2.59215
2017-09-04T05:05:20.331Z,45.933,-130.013,5.0238,2.8123,5.0009,2.5552,4.2009,2.9642,4.5637,4.4608,3.0231,2.7809,2.532,2.863,2.9028,3.7263,2.7758,2.6915,2.5092,2.5028,2.4984,2.539,3.3341,2.5249,2.5436,2.5302,3.16E+09,2.50045
2017-09-04T05:05:30.332Z,45.933,-130.013,5.0357,2.7993,4.8432,2.549,4.2491,2.9896,4.5772,4.4219,3.0229,2.7728,2.527,2.8266,2.8856,3.6708,2.7563,2.6777,2.5083,2.5005,2.4934,2.5311,3.2618,2.5238,2.5368,2.5288,3.16E+09,2.4216
2017-09-04T05:05:40.331Z,45.933,-130.013,5.0572,2.7832,4.7047,2.5449,4.3199,3.0234,4.6147,4.4383,3.0229,2.7656,2.5238,2.794,2.8664,3.6417,2.7383,2.6645,2.5091,2.5013,2.4935,2.5268,3.1958,2.5255,2.5315,2.5281,3.16E+09,2.35235
2017-09-04T05:05:50.331Z,45.933,-130.013,5.0654,2.7645,4.5702,2.5445,4.4366,3.06,4.7064,4.4847,3.0279,2.7641,2.5209,2.7664,2.8469,3.6119,2.7222,2.653,2.5105,2.5033,2.4925,2.5423,3.136,2.5278,2.5273,2.527,3.16E+09,2.2851
2017-09-04T05:06:00.333Z,45.933,-130.013,5.0611,2.7489,4.4415,2.5458,4.5896,3.1061,4.842,4.5571,3.0377,2.7664,2.5204,2.7434,2.8263,3.5758,2.7082,2.642,2.5134,2.5064,2.494,2.592,3.0823,2.5316,2.5246,2.5263,3.16E+09,2.22075
2017-09-04T05:06:10.332Z,45.933,-130.013,5.0431,2.7352,4.3115,2.5485,4.7355,3.1622,4.9568,4.5992,3.0527,2.7688,2.522,2.7234,2.8083,3.536,2.6956,2.6332,2.5143,2.5086,2.4982,2.632,3.0346,2.5329,2.524,2.5261,3.16E+09,2.15575
2017-09-04T05:06:20.332Z,45.933,-130.013,5.0182,2.7259,4.1795,2.5524,4.7915,3.2214,5.0415,4.5947,3.0775,2.7714,2.5229,2.7058,2.7906,3.4875,2.6846,2.6248,2.517,2.5112,2.502,2.6484,2.9904,2.5361,2.5234,2.5266,3.16E+09,2.08975
2017-09-04T05:06:30.331Z,45.933,-130.013,4.9972,2.718,4.0484,2.5566,4.7989,3.2828,5.1287,4.5689,3.1132,2.7739,2.5254,2.6907,2.7733,3.4416,2.6746,2.6172,2.5193,2.5151,2.5056,2.6494,2.9516,2.5388,2.524,2.5278,3.16E+09,2.0242
2017-09-04T05:06:40.332Z,45.933,-130.013,4.9877,2.7099,3.9235,2.5609,4.7922,3.3401,5.2234,4.5826,3.156,2.7767,2.5272,2.6778,2.7578,3.4329,2.6669,2.6107,2.5202,2.5174,2.5092,2.6441,2.9314,2.5395,2.5249,2.5294,3.16E+09,1.96175
2017-09-04T05:06:50.331Z,45.933,-130.013,4.981,2.703,3.8062,2.5639,4.8101,3.3831,5.3303,4.7523,3.2,2.78,2.529,2.6678,2.744,3.4725,2.6696,2.6064,2.5252,2.5202,2.5097,2.6367,2.9539,2.5403,2.5258,2.5316,3.16E+09,1.9031
2017-09-04T05:07:00.333Z,45.933,-130.013,4.9832,2.6939,3.6972,2.565,4.8132,3.4046,5.4259,4.9475,3.2417,2.784,2.5318,2.6598,2.7307,3.5354,2.6849,2.6033,2.531,2.5258,2.5143,2.6281,3.0379,2.5414,2.5264,2.5331,3.16E+09,1.8486
2017-09-04T05:07:10.332Z,45.933,-130.013,5.0034,2.688,3.6042,2.5672,4.7845,3.4116,5.5235,5.0759,3.2752,2.7866,2.5343,2.6527,2.7205,3.5924,2.7011,2.5988,2.5361,2.5332,2.5232,2.6258,3.1137,2.5423,2.5266,2.5347,3.16E+09,1.8021
2017-09-04T05:07:20.332Z,45.933,-130.013,5.028,2.6828,3.5232,2.5711,4.7982,3.4254,5.6319,5.1377,3.3037,2.7896,2.5382,2.6471,2.711,3.6293,2.7107,2.5939,2.5351,2.5371,2.5329,2.6269,3.1465,2.5407,2.5265,2.5345,3.16E+09,1.7616
2017-09-04T05:07:30.329Z,45.933,-130.013,5.0078,2.6772,3.446,2.5728,4.7701,3.4573,5.714,5.05,3.3287,2.7911,2.5404,2.6417,2.7027,3.6277,2.7143,2.5867,2.5317,2.5391,2.5382,2.6264,3.1415,2.5398,2.5255,2.532,3.16E+09,1.723
2017-09-04T05:07:40.333Z,45.933,-130.013,4.9487,2.6711,3.3717,2.5732,4.7251,3.4962,5.7846,4.9038,3.3508,2.7923,2.5434,2.6365,2.6928,3.5934,2.7125,2.5812,2.5293,2.5406,2.5417,2.627,3.1143,2.5396,2.5242,2.5276,3.16E+09,1.68585
2017-09-04T05:07:50.331Z,45.933,-130.013,4.8677,2.6619,3.3001,2.5739,4.6712,3.5354,5.8616,4.729,3.3682,2.796,2.5451,2.6305,2.6852,3.5421,2.7068,2.5754,2.5307,2.541,2.5426,2.6299,3.0766,2.5388,2.5231,2.5245,3.16E+09,1.65005
2017-09-04T05:08:00.330Z,45.933,-130.013,4.7658,2.6542,3.2329,2.574,4.6224,3.5729,5.9278,4.552,3.381,2.7982,2.5475,2.6236,2.6772,3.4816,2.6987,2.5739,2.5327,2.5411,2.5421,2.6294,3.036,2.5422,2.5235,2.5235,3.16E+09,1.61645
2017-09-04T05:08:10.332Z,45.933,-130.013,4.6585,2.6528,3.1863,2.5733,4.5671,3.601,5.9456,4.3828,3.3857,2.7987,2.5495,2.6162,2.6685,3.4164,2.6906,2.5725,2.5367,2.5405,2.5404,2.6231,2.9973,2.544,2.5231,2.5248,3.16E+09,1.59315
2017-09-04T05:08:20.331Z,45.933,-130.013,4.5826,2.6543,3.1584,2.573,4.4974,3.6224,5.9221,4.3021,3.3855,2.7984,2.5515,2.6108,2.6609,3.3558,2.6829,2.5717,2.5422,2.5435,2.5412,2.6189,2.96,2.5472,2.5247,2.5278,3.16E+09,1.5792
2017-09-04T05:08:30.331Z,45.933,-130.013,4.5446,2.6547,3.1548,2.575,4.4247,3.6485,5.8999,4.3091,3.3809,2.7988,2.5555,2.6066,2.6545,3.3136,2.6762,2.5708,2.5442,2.5473,2.5429,2.6179,2.9261,2.5497,2.5279,2.5288,3.16E+09,1.5774
2017-09-04T05:08:40.332Z,45.933,-130.013,4.5184,2.6546,3.2439,2.5777,4.4117,3.6809,5.9118,4.3359,3.3721,2.7998,2.5591,2.6046,2.6488,3.2885,2.6702,2.5698,2.5457,2.5514,2.5455,2.6241,2.8962,2.5515,2.5286,2.5288,3.16E+09,1.62195
2017-09-04T05:08:50.330Z,45.933,-130.013,4.5095,2.6532,3.3632,2.5813,4.4257,3.7167,5.9785,4.2971,3.3656,2.8002,2.5635,2.6041,2.6426,3.2731,2.6645,2.5699,2.5486,2.5559,2.549,2.63,2.8678,2.5544,2.5296,2.5288,3.16E+09,1.6816
2017-09-04T05:09:00.330Z,45.933,-130.013,4.5132,2.6502,3.4194,2.5856,4.4385,3.7503,6.0486,4.2084,3.3615,2.7996,2.5675,2.6035,2.639,3.2506,2.6599,2.5697,2.5533,2.5611,2.5524,2.632,2.8422,2.5606,2.5325,2.5304,3.16E+09,1.7097
2017-09-04T05:09:10.332Z,45.933,-130.013,4.5015,2.6468,3.4267,2.5911,4.4696,3.7768,6.1122,4.1349,3.3582,2.8006,2.5725,2.6037,2.6352,3.2171,2.6546,2.5712,2.5589,2.5674,2.5566,2.6318,2.8197,2.5671,2.5388,2.5349,3.16E+09,1.71335
2017-09-04T05:09:20.330Z,45.933,-130.013,4.485,2.645,3.4129,2.5968,4.5806,3.7867,6.1642,4.1201,3.3555,2.8058,2.5776,2.6043,2.6322,3.1797,2.6508,2.5726,2.5589,2.5721,2.5618,2.6365,2.7993,2.5708,2.5461,2.5384,3.16E+09,1.70645
2017-09-04T05:09:30.330Z,45.933,-130.013,4.4841,2.6431,3.4156,2.602,4.7219,3.7831,6.2313,4.1765,3.3529,2.8152,2.5819,2.6064,2.6291,3.1434,2.6479,2.5725,2.5593,2.5744,2.5676,2.6649,2.7818,2.5709,2.5528,2.5411,3.16E+09,1.7078
2017-09-04T05:09:40.330Z,45.933,-130.013,4.4946,2.6433,3.4534,2.607,4.8611,3.7755,6.304,4.3286,3.3508,2.8281,2.5866,2.6089,2.6273,3.132,2.6453,2.5734,2.565,2.5755,2.5693,2.7159,2.7663,2.5712,2.5562,2.544,3.16E+09,1.7267
2017-09-04T05:09:50.331Z,45.933,-130.013,4.5125,2.6422,3.5059,2.6136,4.9715,3.7783,6.3689,4.5467,3.354,2.8453,2.5907,2.6122,2.6249,3.1757,2.643,2.576,2.5725,2.5786,2.572,2.7796,2.7715,2.5713,2.5583,2.5471,3.16E+09,1.75295
2017-09-04T05:10:00.331Z,45.933,-130.013,4.5338,2.6412,3.6381,2.623,5.0388,3.7912,6.3937,4.8186,3.3664,2.8637,2.5942,2.6165,2.6237,3.2589,2.6421,2.5809,2.5805,2.581,2.5763,2.8171,2.82,2.5705,2.5609,2.5513,3.16E+09,1.81905
2017-09-04T05:10:10.330Z,45.933,-130.013,4.579,2.6438,3.7942,2.6318,5.0791,3.811,6.3777,5.0891,3.3901,2.8822,2.5966,2.6205,2.6219,3.3737,2.6436,2.5843,2.5869,2.5817,2.5811,2.8313,2.9238,2.5699,2.5753,2.5569,3.16E+09,1.8971
2017-09-04T05:10:20.331Z,45.933,-130.013,4.6386,2.6469,3.8911,2.639,5.19,3.8348,6.3506,5.336,3.4232,2.9004,2.6001,2.6251,2.6223,3.4822,2.6463,2.5876,2.5914,2.5837,2.5867,2.8546,3.0701,2.571,2.6063,2.5626,3.16E+09,1.94555
2017-09-04T05:10:30.332Z,45.933,-130.013,4.6848,2.6492,3.9309,2.6442,5.4033,3.8551,6.3328,5.4977,3.4611,2.9215,2.6044,2.6297,2.623,3.5521,2.6492,2.5889,2.594,2.587,2.5928,2.9273,3.1764,2.5723,2.6501,2.5677,3.16E+09,1.96545
2017-09-04T05:10:40.335Z,45.933,-130.013,4.6859,2.6491,3.9196,2.6476,5.5742,3.869,6.3262,5.5977,3.5013,2.9442,2.609,2.6328,2.6234,3.5716,2.653,2.5904,2.5949,2.5901,2.6,3.0307,3.2218,2.5761,2.6852,2.5715,3.16E+09,1.9598
2017-09-04T05:10:50.334Z,45.933,-130.013,4.6561,2.6478,3.9533,2.6482,5.6992,3.8735,6.2892,5.5701,3.5417,2.9659,2.6119,2.6346,2.6235,3.6208,2.654,2.5923,2.5977,2.5926,2.6061,3.1331,3.226,2.5806,2.7023,2.5737,3.16E+09,1.97665
2017-09-04T05:11:00.333Z,45.933,-130.013,4.6407,2.6472,4.0764,2.6493,5.8539,3.8653,6.1874,5.4275,3.5783,2.9891,2.6147,2.6358,2.6242,3.7528,2.6563,2.593,2.5999,2.5962,2.6104,3.2237,3.207,2.5846,2.7067,2.5733,3.16E+09,2.0382
